"TambonID", "TambonThai", "TambonThaiShort", "PostCodeMain", "PostCodeAll", "PostalCodeRemark", "DistrictID", "DistrictThai", "DistrictThaiShort", "ProvinceID", "ProvinceThai"
"103903", "แขวงพระโขนงเหนือ", "พระโขนงเหนือ", "10110", "10260", "เฉพาะ ถนนสุขุมวิท ซอย 73, 75, 1, 77<บ้านเลขที่เป็นเลขคี่ ตั้งแต่ 1-299 และบ้านเลขที่เป็นเลขคู่ ตั้งแต่ 2-252> และสุขุมวิท ซอย 1, 79, 81 ใช้รหัส 10260", "1039", "เขตวัฒนา", "วัฒนา", "10", "กรุงเทพมหานคร"
"104001", "แขวงบางแค", "บางแค", "10160", "10160", "", "1040", "เขตบางแค", "บางแค", "10", "กรุงเทพมหานคร"
"104002", "แขวงบางแคเหนือ", "บางแคเหนือ", "10160", "10160", "", "1040", "เขตบางแค", "บางแค", "10", "กรุงเทพมหานคร"
"104003", "แขวงบางไผ่", "บางไผ่", "10160", "10160", "", "1040", "เขตบางแค", "บางแค", "10", "กรุงเทพมหานคร"
"104004", "แขวงหลักสอง", "หลักสอง", "10160", "10160", "", "1040", "เขตบางแค", "บางแค", "10", "กรุงเทพมหานคร"
"104101", "แขวงทุ่งสองห้อง", "ทุ่งสองห้อง", "10210", "10210", "", "1041", "เขตหลักสี่", "หลักสี่", "10", "กรุงเทพมหานคร"
"104102", "แขวงตลาดบางเขน", "ตลาดบางเขน", "10210", "10210", "", "1041", "เขตหลักสี่", "หลักสี่", "10", "กรุงเทพมหานคร"
"104201", "แขวงสายไหม", "สายไหม", "10220", "10220", "", "1042", "เขตสายไหม", "สายไหม", "10", "กรุงเทพมหานคร"
"104202", "แขวงออเงิน", "ออเงิน", "10220", "10220", "", "1042", "เขตสายไหม", "สายไหม", "10", "กรุงเทพมหานคร"
"104203", "แขวงคลองถนน", "คลองถนน", "10220", "10220", "", "1042", "เขตสายไหม", "สายไหม", "10", "กรุงเทพมหานคร"
"104301", "แขวงคันนายาว", "คันนายาว", "10230", "10230", "", "1043", "เขตคันนายาว", "คันนายาว", "10", "กรุงเทพมหานคร"
"104302", "แขวงรามอินทรา", "รามอินทรา", "10230", "10230", "", "1043", "เขตคันนายาว", "คันนายาว", "10", "กรุงเทพมหานคร"
"104401", "แขวงสะพานสูง", "สะพานสูง", "10240", "10240", "หมู่ 12-17 ใช้รหัส 10250", "1044", "เขตสะพานสูง", "สะพานสูง", "10", "กรุงเทพมหานคร"
"104401", "แขวงสะพานสูง", "สะพานสูง", "10240", "10250", "หมู่ 12-17 ใช้รหัส 10250", "1044", "เขตสะพานสูง", "สะพานสูง", "10", "กรุงเทพมหานคร"
"104402", "แขวงราษฎร์พัฒนา", "ราษฎร์พัฒนา", "10240", "10240", "", "1044", "เขตสะพานสูง", "สะพานสูง", "10", "กรุงเทพมหานคร"
"104403", "แขวงทับช้าง", "ทับช้าง", "10250", "10250", "", "1044", "เขตสะพานสูง", "สะพานสูง", "10", "กรุงเทพมหานคร"
"104501", "แขวงวังทองหลาง", "วังทองหลาง", "10310", "10310", "เฉพาะ ถนนลาดพร้าว ฝั่งที่เป็นเลขคู่ตั้งแต่ ลาดพร้าว 48 ถึง ลาดพร้าว 84", "1045", "เขตวังทองหลาง", "วังทองหลาง", "10", "กรุงเทพมหานคร"
"104501", "แขวงวังทองหลาง", "วังทองหลาง", "10310", "10310", "เฉพาะ ถนนลาดพร้าว ฝั่งที่เป็นเลขคู่ตั้งแต่ ลาดพร้าว 1 ถึง ลาดพร้าว 84", "1045", "เขตวังทองหลาง", "วังทองหลาง", "10", "กรุงเทพมหานคร"
"104502", "แขวงสะพานสอง", "สะพานสอง", "10310", "10310", "เฉพาะ ถนนลาดพร้าว ฝั่งที่เป็นเลขคี่ตั้งแต่ ลาดพร้าว 45 ถึง ลาดพร้าว 71", "1045", "เขตวังทองหลาง", "วังทองหลาง", "10", "กรุงเทพมหานคร"
"104502", "แขวงสะพานสอง", "สะพานสอง", "10310", "10310", "เฉพาะ ถนนลาดพร้าว ฝั่งที่เป็นเลขคี่ตั้งแต่ ลาดพร้าว 1 ถึง ลาดพร้าว 71", "1045", "เขตวังทองหลาง", "วังทองหลาง", "10", "กรุงเทพมหานคร"
"104503", "แขวงคลองเจ้าคุณสิงห์", "คลองเจ้าคุณสิงห์", "10310", "10310", "เฉพาะ ถนนลาดพร้าว ฝั่งที่เป็นเลขคี่ตั้งแต่ ลาดพร้าว 79 ถึง ลาดพร้าว 101", "1045", "เขตวังทองหลาง", "วังทองหลาง", "10", "กรุงเทพมหานคร"
"104504", "แขวงพลับพลา", "พลับพลา", "10310", "10310", "เฉพาะ ถนนลาดพร้าว ฝั่งที่เป็นเลขคู่ตั้งแต่ ลาดพร้าว 88 ถึง ลาดพร้าว 128 และถนนรามคำแหง ซอย 9, 21, 39, 43, 53, 65 และถนนศรีวรา (ทาวน์อินทาวน์) และ ถนนอินทราภรณ์", "1045", "เขตวังทองหลาง", "วังทองหลาง", "10", "กรุงเทพมหานคร"
"104504", "แขวงพลับพลา", "พลับพลา", "10310", "10310", "เฉพาะ ถนนลาดพร้าว ฝั่งที่เป็นเลขคู่ตั้งแต่ ลาดพร้าว 88 ถึง ลาดพร้าว 128 และถนนรามคำแหง ซอย 9, 21, 39, 1, 53, 65 และถนนศรีวรา (ทาวน์อินทาวน์) และ ถนนอินทราภรณ์", "1045", "เขตวังทองหลาง", "วังทองหลาง", "10", "กรุงเทพมหานคร"
"104601", "แขวงสามวาตะวันตก", "สามวาตะวันตก", "10510", "10510", "", "1046", "เขตคลองสามวา", "คลองสามวา", "10", "กรุงเทพมหานคร"
"104602", "แขวงสามวาตะวันออก", "สามวาตะวันออก", "10510", "10510", "", "1046", "เขตคลองสามวา", "คลองสามวา", "10", "กรุงเทพมหานคร"
"104603", "แขวงบางชัน", "บางชัน", "10510", "10510", "", "1046", "เขตคลองสามวา", "คลองสามวา", "10", "กรุงเทพมหานคร"
"104604", "แขวงทรายกองดิน", "ทรายกองดิน", "10510", "10510", "", "1046", "เขตคลองสามวา", "คลองสามวา", "10", "กรุงเทพมหานคร"
"104605", "แขวงทรายกองดินใต้", "ทรายกองดินใต้", "10510", "10510", "", "1046", "เขตคลองสามวา", "คลองสามวา", "10", "กรุงเทพมหานคร"
